    663,        0.875,         4.25,        0.125
    664,        0.875,        4.125,        0.125
    665,        0.875,           4.,        0.125
    666,        0.875,        3.875,        0.125
    667,        0.875,         3.75,        0.125
    668,        0.875,        3.625,        0.125
    669,        0.875,          3.5,        0.125
    670,        0.875,        3.375,        0.125
    671,        0.875,         3.25,        0.125
    672,        0.875,        3.125,        0.125
    673,        0.875,           3.,        0.125
    674,        0.875,        2.875,        0.125
    675,        0.875,         2.75,        0.125
    676,        0.875,        2.625,        0.125
    677,        0.875,          2.5,        0.125
    678,        0.875,        2.375,        0.125
    679,        0.875,         2.25,        0.125
    680,        0.875,        2.125,        0.125
    681,        0.875,           2.,        0.125
    682,        0.875,        1.875,        0.125
    683,        0.875,         1.75,        0.125
    684,        0.875,        1.625,        0.125
    685,        0.875,          1.5,        0.125
    686,        0.875,        1.375,        0.125
    687,        0.875,         1.25,        0.125
    688,        0.875,        1.125,        0.125
    689,        0.875,           1.,        0.125
    690,        0.875,        0.875,        0.125
    691,        0.875,         0.75,        0.125
    692,        0.875,        0.625,        0.125
    693,        0.875,          0.5,        0.125
    694,        0.875,        0.375,        0.125
    695,        0.875,         0.25,        0.125
    696,        0.875,        0.125,        0.125
    697,        0.875,           0.,        0.125
    698,        0.875,           5.,           0.
    699,        0.875,        4.875,           0.
    700,        0.875,         4.75,           0.
    701,        0.875,        4.625,           0.
    702,        0.875,          4.5,           0.
    703,        0.875,        4.375,           0.
    704,        0.875,         4.25,           0.
    705,        0.875,        4.125,           0.
    706,        0.875,           4.,           0.
    707,        0.875,        3.875,           0.
    708,        0.875,         3.75,           0.
    709,        0.875,        3.625,           0.
    710,        0.875,          3.5,           0.
    711,        0.875,        3.375,           0.
    712,        0.875,         3.25,           0.
    713,        0.875,        3.125,           0.
    714,        0.875,           3.,           0.
    715,        0.875,        2.875,           0.
    716,        0.875,         2.75,           0.
    717,        0.875,        2.625,           0.
    718,        0.875,          2.5,           0.
    719,        0.875,        2.375,           0.
    720,        0.875,         2.25,           0.
    721,        0.875,        2.125,           0.
    722,        0.875,           2.,           0.
    723,        0.875,        1.875,           0.
    724,        0.875,         1.75,           0.
    725,        0.875,        1.625,           0.
    726,        0.875,          1.5,           0.
    727,        0.875,        1.375,           0.
    728,        0.875,         1.25,           0.
    729,        0.875,        1.125,           0.
    730,        0.875,           1.,           0.
    731,        0.875,        0.875,           0.
    732,        0.875,         0.75,           0.
    733,        0.875,        0.625,           0.
    734,        0.875,          0.5,           0.
    735,        0.875,        0.375,           0.
    736,        0.875,         0.25,           0.
    737,        0.875,        0.125,           0.
    738,        0.875,           0.,           0.
    739,         0.75,           5.,         0.25
    740,         0.75,        4.875,         0.25
    741,         0.75,         4.75,         0.25
    742,         0.75,        4.625,         0.25
    743,         0.75,          4.5,         0.25
    744,         0.75,        4.375,         0.25
    745,         0.75,         4.25,         0.25
    746,         0.75,        4.125,         0.25
    747,         0.75,           4.,         0.25
    748,         0.75,        3.875,         0.25
    749,         0.75,         3.75,         0.25
    750,         0.75,        3.625,         0.25
    751,         0.75,          3.5,         0.25
    752,         0.75,        3.375,         0.25
    753,         0.75,         3.25,         0.25
    754,         0.75,        3.125,         0.25
    755,         0.75,           3.,         0.25
    756,         0.75,        2.875,         0.25
    757,         0.75,         2.75,         0.25
    758,         0.75,        2.625,         0.25
    759,         0.75,          2.5,         0.25
    760,         0.75,        2.375,         0.25
    761,         0.75,         2.25,         0.25
    762,         0.75,        2.125,         0.25
    763,         0.75,           2.,         0.25
    764,         0.75,        1.875,         0.25
    765,         0.75,         1.75,         0.25
    766,         0.75,        1.625,         0.25
    767,         0.75,          1.5,         0.25
    768,         0.75,        1.375,         0.25
    769,         0.75,         1.25,         0.25
    770,         0.75,        1.125,         0.25
    771,         0.75,           1.,         0.25
    772,         0.75,        0.875,         0.25
    773,         0.75,         0.75,         0.25
    774,         0.75,        0.625,         0.25
    775,         0.75,          0.5,         0.25
    776,         0.75,        0.375,         0.25
    777,         0.75,         0.25,         0.25
